level	epoch	running	waiting	kv_usage	gpu_mem_mib	gpu_util
16	1790196712	0	0	0.0	37891	0
16	1790196714	0	0	0.0	37891	0
16	1790196717	0	0	0.0	37891	0
16	1790196720	0	0	0.0	37891	0
16	1790196722	0	0	0.0	37891	0
16	1790196724	0	0	0.0	37891	0
16	1790196727	0	0	0.0	37891	0
16	1790196729	0	0	0.0	37891	0
16	1790196731	0	0	0.0	37891	0
16	1790196733	2	0	0.002150958154086835	38191	41
16	1790196735	4	0	0.005084082909659782	38499	41
16	1790196737	4	0	0.007626124364489617	39089	90
16	1790196739	0	0	0.0	40047	33
16	1790196741	2	0	0.00430191630817367	40047	95
16	1790196744	0	0	0.0	41265	36
16	1790196746	2	0	0.011145874071177175	41265	100
16	1790196748	4	0	0.020531873289010516	43315	100
16	1790196750	8	0	0.029722330856472468	43315	100
16	1790196752	4	0	0.016621040281579957	43315	95
16	1790196754	2	0	0.006257332811888894	43315	100
16	1790196756	0	0	0.0	43315	0
16	1790196758	0	0	0.0	43315	0
16	1790196760	1	0	0.000977708251857612	44639	100
16	1790196762	1	0	0.00879937426671884	41507	100
16	1790196764	5	0	0.015252248728979234	41507	100
16	1790196766	5	0	0.018380915134923792	41507	100
16	1790196768	5	0	0.02268283144309735	41507	100
16	1790196770	5	0	0.019945248337896015	41507	100
16	1790196772	10	0	0.023464998044583463	41507	100
16	1790196774	5	0	0.00879937426671884	41507	78
16	1790196776	5	0	0.016229956980836957	41507	100
16	1790196778	9	0	0.016816581931951458	41507	100
16	1790196781	4	0	0.009581540868204952	41507	100
