level	epoch	running	waiting	kv_usage	gpu_mem_mib	gpu_util
16	1790194425	0	0	0.0	39621	0
16	1790194427	0	0	0.0	39621	0
16	1790194430	0	0	0.0	39621	0
16	1790194432	0	0	0.0	39621	0
16	1790194434	0	0	0.0	39621	0
16	1790194437	0	0	0.0	39621	0
16	1790194439	0	0	0.0	39621	0
16	1790194441	0	0	0.0	39621	0
16	1790194444	0	0	0.0	39621	0
16	1790194446	4	0	0.004254532001479849	39973	15
16	1790194448	4	0	0.004809470958194617	40259	79
16	1790194450	5	0	0.009433962264150941	40849	100
16	1790194452	0	0	0.0	41807	74
16	1790194454	1	0	0.002034776174620778	41807	100
16	1790194456	3	0	0.008139104698483113	43025	83
16	1790194458	4	0	0.01442841287458374	43025	68
16	1790194460	4	0	0.013133555308916023	43025	100
16	1790194462	2	0	0.009064002959674466	43025	86
16	1790194465	4	0	0.01146873843877172	43889	100
16	1790194467	2	0	0.005919348871624153	43889	100
16	1790194469	0	0	0.0	43889	0
16	1790194471	0	0	0.0	43889	0
16	1790194473	0	0	0.0	43889	0
16	1790194475	2	0	0.005549389567147567	43889	38
16	1790194477	4	0	0.009433962264150941	43889	100
16	1790194479	6	0	0.015168331483536801	44773	73
16	1790194481	6	0	0.010543840177580477	44773	100
16	1790194483	2	0	0.0062893081761006275	44773	100
16	1790194485	8	0	0.012763596004439548	44773	100
16	1790194487	2	0	0.004624491305956324	44773	89
16	1790194489	5	0	0.006844247132815395	44773	100
16	1790194491	8	0	0.01572327044025157	44773	98
16	1790194493	3	0	0.006659267480577102	44773	100
