level	epoch	running	waiting	kv_usage	gpu_mem_mib	gpu_util
2	1790198285				37891	0
2	1790198287				37891	0
2	1790198289				37891	0
2	1790198292				37891	0
2	1790198294				37891	0
2	1790198296				37891	0
2	1790198298				37891	0
2	1790198301				37891	0
2	1790198303	2	0	0.0035197497066875583	38887	100
2	1790198306	0	0	0.0	38887	0
2	1790198308	0	0	0.0	38887	0
2	1790198310	0	0	0.0	38887	0
2	1790198312	0	0	0.0	38887	0
2	1790198315	0	0	0.0	42453	100
2	1790198317	1	0	0.0013687915526007233	42453	100
2	1790198319	0	0	0.0	42453	0
2	1790198321	0	0	0.0	42453	0
2	1790198323	0	0	0.0	42453	35
2	1790198325	1	0	0.0017598748533437236	42453	100
2	1790198328	2	0	0.006843957763003505	42453	100
2	1790198330	2	0	0.007821666014861117	42453	100
2	1790198332	0	0	0.0	42453	0
2	1790198334	1	0	0.005670707860774393	42453	70
2	1790198336	1	0	0.005670707860774393	42453	100
2	1790198338	2	0	0.007235041063746617	42453	100
2	1790198340	1	0	0.0017598748533437236	42453	100
2	1790198342	1	0	0.00430191630817367	42453	100
2	1790198344	1	0	0.002150958154086835	42453	100
2	1790198346	2	0	0.0048885412592882815	42453	100
2	1790198348	2	0	0.005279624560031282	42453	100
2	1790198350	1	0	0.0013687915526007233	42453	100
2	1790198352	2	0	0.0017598748533437236	42453	100
2	1790198354	0	0	0.0	42453	0
2	1790198356	2	0	0.008017207665232728	42453	100
2	1790198358	0	0	0.0	42453	0
2	1790198360	0	0	0.0	42453	0
2	1790198362	2	0	0.012710207274149399	44133	100
2	1790198364	2	0	0.009972624168947952	44133	100
2	1790198367	2	0	0.011732499022291787	44133	100
2	1790198369	1	0	0.00919045756746184	44133	100
2	1790198371	1	0	0.0015643332029722234	44133	95
2	1790198373	0	0	0.0	44133	28
2	1790198375	2	0	0.009972624168947952	44133	100
2	1790198377	2	0	0.005279624560031282	44133	100
2	1790198379	1	0	0.001173249902229223	44133	100
2	1790198381	1	0	0.000977708251857612	44133	100
2	1790198383	1	0	0.0025420414548298353	44133	100
2	1790198385	1	0	0.000977708251857612	44133	94
2	1790198387	1	0	0.003128666405944447	44133	100
2	1790198389	1	0	0.003128666405944447	44133	100
2	1790198391	2	0	0.00430191630817367	44133	100
2	1790198393	2	0	0.002346499804458335	44133	100
2	1790198395	2	0	0.0029331247555729467	44133	100
2	1790198397	1	0	0.0013687915526007233	44133	100
2	1790198399	1	0	0.0013687915526007233	44133	100
2	1790198401	2	0	0.00919045756746184	44133	65
2	1790198404	2	0	0.0025420414548298353	44133	100
2	1790198406	1	0	0.002150958154086835	44133	100
2	1790198408	0	0	0.0	44133	0
2	1790198410	2	0	0.00430191630817367	44133	100
2	1790198412	2	0	0.00449745795854517	44133	100
2	1790198414	2	0	0.0035197497066875583	44133	100
2	1790198416	2	0	0.003324208056315947	44133	100
2	1790198418	2	0	0.00430191630817367	44133	100
2	1790198420	1	0	0.002150958154086835	44133	100
