level	epoch	running	waiting	kv_usage	gpu_mem_mib	gpu_util
8	1790194183	0	0	0.0	39621	0
8	1790194186	0	0	0.0	39621	0
8	1790194188	0	0	0.0	39621	0
8	1790194190	0	0	0.0	39621	0
8	1790194193	0	0	0.0	39621	0
8	1790194195	0	0	0.0	39621	0
8	1790194198	0	0	0.0	39621	0
8	1790194200	0	0	0.0	39621	0
8	1790194202	4	0	0.004624491305956324	39925	28
8	1790194204	2	0	0.0036995930447650816	40673	97
8	1790194206	0	0	0.0	42553	100
8	1790194209	5	0	0.011653718091010012	42553	100
8	1790194211	4	0	0.013873473917869084	42553	100
8	1790194213	1	0	0.005364409914909385	42553	100
8	1790194215	0	0	0.0	42553	0
8	1790194217	0	0	0.0	42553	0
8	1790194219	4	1	0.009064002959674466	42553	86
8	1790194221	4	0	0.008879023307436174	42553	100
8	1790194223	2	0	0.004809470958194617	43417	72
8	1790194225	6	0	0.01572327044025157	43417	89
8	1790194227	2	0	0.004624491305956324	43417	94
8	1790194229	0	0	0.0	43417	0
8	1790194231	4	0	0.004439511653718142	43417	100
8	1790194233	4	0	0.010358860525342184	43417	100
8	1790194235	2	0	0.0062893081761006275	44301	55
8	1790194238	6	0	0.017018128005919397	44301	100
8	1790194240	1	0	0.002959674435812021	44301	100
8	1790194242	5	0	0.008139104698483113	44301	100
8	1790194244	2	0	0.002034776174620778	44301	64
8	1790194246	6	0	0.009988901220865709	44301	93
8	1790194248	5	0	0.009803921568627416	44301	48
8	1790194250	4	0	0.008324084350721406	44301	100
