level	epoch	running	waiting	kv_usage	gpu_mem_mib	gpu_util
2	1790195893	0	0	0.0	37891	0
2	1790195895	0	0	0.0	37891	0
2	1790195897	0	0	0.0	37891	0
2	1790195900	0	0	0.0	37891	0
2	1790195902	0	0	0.0	37891	0
2	1790195905	0	0	0.0	37891	0
2	1790195907	0	0	0.0	37891	0
2	1790195910	0	0	0.0	37891	0
2	1790195912	2	0	0.0035197497066875583	38887	100
2	1790195914	0	0	0.0	38887	0
2	1790195916	0	0	0.0	38887	10
2	1790195918	0	0	0.0	38887	0
2	1790195920	0	0	0.0	40767	0
2	1790195922	1	0	0.005670707860774393	40767	100
2	1790195924	0	0	0.0	40767	0
2	1790195926	2	0	0.010559249120062564	43087	100
2	1790195928	0	0	0.0	43087	0
2	1790195930	2	0	0.007626124364489617	43087	100
2	1790195932	1	0	0.005670707860774393	43087	100
2	1790195934	2	0	0.01368791552600701	43087	100
2	1790195936	1	0	0.0015643332029722234	43087	100
2	1790195938	1	0	0.001955416503715335	43087	100
2	1790195940	0	0	0.0	43087	0
2	1790195942	1	0	0.002150958154086835	43087	99
2	1790195944	0	0	0.0	43087	0
2	1790195946	2	0	0.0058662495111458934	43087	100
2	1790195949	2	0	0.005475166210402782	43087	100
2	1790195951	2	0	0.003910833007430559	43087	100
2	1790195953	0	0	0.0	43087	0
2	1790195955	2	0	0.008017207665232728	43087	100
2	1790195957	0	0	0.0	43087	0
2	1790195959	0	0	0.0	43087	0
2	1790195961	2	0	0.012710207274149399	44431	100
2	1790195963	2	0	0.009777082518576452	44431	100
2	1790195965	2	0	0.011536957371920176	44431	100
2	1790195967	1	0	0.00899491591709034	44431	100
2	1790195969	1	0	0.0015643332029722234	44431	100
2	1790195971	0	0	0.0	44431	0
2	1790195973	2	0	0.009972624168947952	44431	100
2	1790195975	2	0	0.005279624560031282	44431	100
2	1790195977	1	0	0.001173249902229223	44431	100
2	1790195979	1	0	0.000977708251857612	44431	100
2	1790195981	1	0	0.0025420414548298353	44431	100
2	1790195984	1	0	0.000977708251857612	44431	100
2	1790195986	1	0	0.003128666405944447	44431	100
2	1790195988	1	0	0.003128666405944447	44431	92
2	1790195990	2	0	0.00430191630817367	44431	100
2	1790195992	1	0	0.0015643332029722234	44431	100
2	1790195994	2	0	0.003128666405944447	44431	70
2	1790195996	0	0	0.0	44431	0
2	1790195998	0	0	0.0	44431	100
2	1790196000	2	0	0.002346499804458335	44431	100
2	1790196002	2	0	0.0025420414548298353	44431	100
2	1790196004	1	0	0.002150958154086835	44431	100
2	1790196006	2	0	0.003128666405944447	44431	100
2	1790196008	1	0	0.003128666405944447	44431	100
2	1790196010	1	0	0.003128666405944447	44431	100
2	1790196012	2	0	0.003324208056315947	44431	100
2	1790196014	1	0	0.0017598748533437236	44431	96
2	1790196016	2	0	0.0037152913570590584	44431	100
