level	epoch	running	waiting	kv_usage	gpu_mem_mib	gpu_util
32	1790196960	0	0	0.0	37891	0
32	1790196964	0	0	0.0	37891	0
32	1790196966	0	0	0.0	37891	0
32	1790196968	0	0	0.0	37891	0
32	1790196971	0	0	0.0	37891	0
32	1790196974	0	0	0.0	37891	0
32	1790196976	0	0	0.0	37891	0
32	1790196979	0	0	0.0	37891	0
32	1790196981	0	0	0.0	38085	29
32	1790196983	7	0	0.007626124364489617	38295	6
32	1790196985	10	0	0.011732499022291787	38517	75
32	1790196987	8	0	0.009777082518576452	38517	21
32	1790196989	7	0	0.009777082518576452	39037	98
32	1790196991	4	0	0.007821666014861117	39037	83
32	1790196993	3	0	0.006843957763003505	39037	0
32	1790196996	3	0	0.006843957763003505	39421	100
32	1790196998	0	0	0.0	39421	0
32	1790197000	1	0	0.002150958154086835	40231	100
32	1790197002	2	0	0.008017207665232728	41419	100
32	1790197004	3	0	0.011928040672663287	41419	100
32	1790197006	5	0	0.01740320688306607	41419	100
32	1790197008	2	0	0.009777082518576452	41419	100
32	1790197010	4	0	0.019749706687524404	43267	100
32	1790197012	5	0	0.022878373093468962	43267	100
32	1790197014	3	0	0.014274540477121622	43267	100
32	1790197016	7	0	0.02248728979272585	43267	100
32	1790197018	8	0	0.02620258114978491	43267	100
32	1790197020	8	0	0.024638247946812686	43267	93
32	1790197022	3	0	0.0037152913570590584	43267	50
32	1790197025	0	0	0.0	43267	49
32	1790197027	0	0	0.0	43267	0
32	1790197029	2	0	0.010559249120062564	43267	100
32	1790197031	0	0	0.0	43267	0
32	1790197033	0	0	0.0	43267	100
32	1790197035	9	0	0.025420414548298798	43267	99
32	1790197037	23	9	0.04790770434102465	43267	100
32	1790197039	29	3	0.07665232694563939	41719	100
32	1790197041	17	0	0.050449745795854484	41723	96
32	1790197043	24	0	0.06648416112631994	41723	19
32	1790197045	18	0	0.059053578412201824	41725	27
32	1790197047	17	0	0.06120453656628866	41731	38
32	1790197049	26	0	0.07958545170121234	41731	100
32	1790197051	27	0	0.09542432538130619	41731	100
32	1790197053	22	0	0.063551036370747	41731	95
32	1790197056	10	0	0.03480641376613214	41731	100
32	1790197058	1	0	0.002346499804458335	41731	100
