1790196958	4.446GiB / 61.94GiB
1790196961	4.697GiB / 61.94GiB
1790196964	5.124GiB / 61.94GiB
1790196967	5.48GiB / 61.94GiB
1790196970	5.717GiB / 61.94GiB
1790196973	5.919GiB / 61.94GiB
1790196976	6.097GiB / 61.94GiB
1790196979	6.349GiB / 61.94GiB
1790196982	7.806GiB / 61.94GiB
1790196985	9.241GiB / 61.94GiB
1790196988	10.63GiB / 61.94GiB
1790196991	12GiB / 61.94GiB
1790196994	13GiB / 61.94GiB
1790196997	13.69GiB / 61.94GiB
1790197000	14.72GiB / 61.94GiB
1790197003	14.67GiB / 61.94GiB
1790197006	14.15GiB / 61.94GiB
1790197009	14.25GiB / 61.94GiB
1790197012	14.01GiB / 61.94GiB
1790197015	13.91GiB / 61.94GiB
1790197018	14.58GiB / 61.94GiB
1790197021	14.26GiB / 61.94GiB
1790197024	16.74GiB / 61.94GiB
1790197028	17.63GiB / 61.94GiB
1790197031	16.22GiB / 61.94GiB
1790197034	14.97GiB / 61.94GiB
1790197037	10.2GiB / 61.94GiB
1790197040	11.1GiB / 61.94GiB
1790197043	11.74GiB / 61.94GiB
1790197046	12.06GiB / 61.94GiB
1790197049	11.4GiB / 61.94GiB
1790197052	10.99GiB / 61.94GiB
1790197055	10.64GiB / 61.94GiB
