1790195513	4.464GiB / 61.94GiB
1790195516	4.651GiB / 61.94GiB
1790195519	4.681GiB / 61.94GiB
1790195522	4.755GiB / 61.94GiB
1790195525	4.818GiB / 61.94GiB
1790195528	4.803GiB / 61.94GiB
1790195531	4.83GiB / 61.94GiB
1790195534	4.831GiB / 61.94GiB
1790195537	5.782GiB / 61.94GiB
1790195540	7.174GiB / 61.94GiB
1790195543	9.706GiB / 61.94GiB
1790195546	5.44GiB / 61.94GiB
1790195549	5.497GiB / 61.94GiB
1790195552	5.795GiB / 61.94GiB
1790195555	5.795GiB / 61.94GiB
1790195558	5.7GiB / 61.94GiB
1790195561	5.744GiB / 61.94GiB
1790195564	6.041GiB / 61.94GiB
1790195567	6.041GiB / 61.94GiB
1790195570	7.046GiB / 61.94GiB
1790195573	6.189GiB / 61.94GiB
1790195576	6.183GiB / 61.94GiB
1790195579	7.112GiB / 61.94GiB
1790195582	6.462GiB / 61.94GiB
1790195585	6.814GiB / 61.94GiB
1790195588	6.669GiB / 61.94GiB
1790195591	6.575GiB / 61.94GiB
1790195594	6.606GiB / 61.94GiB
1790195597	6.647GiB / 61.94GiB
1790195600	6.586GiB / 61.94GiB
1790195603	6.903GiB / 61.94GiB
1790195606	6.786GiB / 61.94GiB
1790195609	7.818GiB / 61.94GiB
1790195613	7.279GiB / 61.94GiB
1790195616	7.279GiB / 61.94GiB
1790195619	7.279GiB / 61.94GiB
1790195622	7.231GiB / 61.94GiB
1790195625	7.428GiB / 61.94GiB
1790195628	7.214GiB / 61.94GiB
1790195631	7.239GiB / 61.94GiB
1790195634	7.448GiB / 61.94GiB
1790195637	7.448GiB / 61.94GiB
1790195640	7.667GiB / 61.94GiB
1790195643	7.517GiB / 61.94GiB
1790195646	8.35GiB / 61.94GiB
1790195649	7.672GiB / 61.94GiB
1790195652	7.696GiB / 61.94GiB
1790195655	8.927GiB / 61.94GiB
1790195658	7.774GiB / 61.94GiB
1790195661	7.914GiB / 61.94GiB
1790195664	8.119GiB / 61.94GiB
1790195667	7.935GiB / 61.94GiB
1790195670	7.961GiB / 61.94GiB
1790195673	7.981GiB / 61.94GiB
1790195676	8.084GiB / 61.94GiB
1790195679	8.46GiB / 61.94GiB
1790195682	8.248GiB / 61.94GiB
1790195685	8.512GiB / 61.94GiB
1790195688	8.379GiB / 61.94GiB
1790195691	8.42GiB / 61.94GiB
1790195694	8.432GiB / 61.94GiB
1790195697	8.572GiB / 61.94GiB
1790195700	8.521GiB / 61.94GiB
1790195703	8.636GiB / 61.94GiB
1790195706	8.616GiB / 61.94GiB
1790195709	8.648GiB / 61.94GiB
1790195712	8.74GiB / 61.94GiB
